elm_func,elm_n_neurons,MAE,w2vwindow_size,w2vdimensions,w2vword_min_count,w2vtraining_epochs
rbf_linf,75,1.1023762699002453,5,100,1,15
sigm,100,1.0849789613231209,5,100,1,15
lin,100,1.085667645148766,5,100,1,15
tanh,100,1.0816741650273092,5,100,1,15
rbf_l2,100,1.087216656918931,5,100,1,15
rbf_linf,100,1.0902797937021182,5,100,1,15
sigm,125,1.0696478063696977,5,100,1,15
lin,125,1.0798598921327112,5,100,1,15
tanh,125,1.0514057593049613,5,100,1,15
rbf_l2,125,1.0683635588683937,5,100,1,15
rbf_linf,125,1.1159843157734686,5,100,1,15
sigm,150,1.056821708555575,5,100,1,15
lin,150,1.085137563102999,5,100,1,15
tanh,150,1.0535101812919025,5,100,1,15
rbf_l2,150,1.053363575852564,5,100,1,15
rbf_linf,150,1.0575059525958506,5,100,1,15
sigm,175,1.0475380869442457,5,100,1,15
lin,175,1.081819844987547,5,100,1,15
tanh,175,1.0464128546970444,5,100,1,15
rbf_l2,175,1.0625380478130189,5,100,1,15
rbf_linf,175,1.0604216727507212,5,100,1,15
sigm,200,1.0330493865225818,5,100,1,15
lin,200,1.0899053373329677,5,100,1,15
tanh,200,1.0401315470773709,5,100,1,15
rbf_l2,200,1.0534476117196943,5,100,1,15
rbf_linf,200,1.1065873001860231,5,100,1,15
sigm,33,1.1646820598747418,5,100,1,15
lin,33,1.1591852696045606,5,100,1,15
tanh,33,1.1656014241371757,5,100,1,15
rbf_l2,33,1.1571270181477726,5,100,1,15
rbf_linf,33,1.1399403372564851,5,100,1,15
sigm,50,1.1245498185031861,5,100,1,15
lin,50,1.1293726861148594,5,100,1,15
tanh,50,1.1181893336204967,5,100,1,15
rbf_l2,50,1.1390109956442318,5,100,1,15
rbf_linf,50,1.132528072097479,5,100,1,15
sigm,75,1.0992780225955496,5,100,1,15
lin,75,1.1010336746253373,5,100,1,15
tanh,75,1.098210372165984,5,100,1,15
rbf_l2,75,1.1077015288427459,5,100,1,15
rbf_linf,75,1.0808287299570858,5,100,1,15
sigm,100,1.0876342339874028,5,100,1,15
lin,100,1.084777580188984,5,100,1,15
tanh,100,1.0877736194389633,5,100,1,15
rbf_l2,100,1.084363808352543,5,100,1,15
rbf_linf,100,1.0771010834403305,5,100,1,15
sigm,125,1.070115183838929,5,100,1,15
lin,125,1.084857624602304,5,100,1,15
tanh,125,1.0679971029154167,5,100,1,15
rbf_l2,125,1.0729460446857573,5,100,1,15
rbf_linf,125,1.065797426616197,5,100,1,15
sigm,150,1.0507202346603663,5,100,1,15
lin,150,1.08202101941573,5,100,1,15
tanh,150,1.0545821703541123,5,100,1,15
rbf_l2,150,1.0460505504269355,5,100,1,15
rbf_linf,150,1.0762266632848894,5,100,1,15
sigm,175,1.0521792056610135,5,100,1,15
lin,175,1.1001019763227717,5,100,1,15
tanh,175,1.0514108516218468,5,100,1,15
rbf_l2,175,1.0549811530477293,5,100,1,15
rbf_linf,175,1.0776692177071578,5,100,1,15
sigm,200,1.0378734298722079,5,100,1,15
lin,200,1.0799941399789628,5,100,1,15
tanh,200,1.0416720144498317,5,100,1,15
rbf_l2,200,1.0437185035712375,5,100,1,15
rbf_linf,200,1.0724437733311043,5,100,1,15
sigm,33,1.1517125544526032,7,100,1,15
lin,33,1.1586422889100478,7,100,1,15
tanh,33,1.158943393406088,7,100,1,15
rbf_l2,33,1.1819116138888086,7,100,1,15
rbf_linf,33,1.1695728839028945,7,100,1,15
sigm,50,1.1329632710999935,7,100,1,15
lin,50,1.1329322039565026,7,100,1,15
tanh,50,1.124942969258547,7,100,1,15
rbf_l2,50,1.1228527900908165,7,100,1,15
rbf_linf,50,1.132788519923277,7,100,1,15
sigm,75,1.1172882216202262,7,100,1,15
lin,75,1.107231819884634,7,100,1,15
tanh,75,1.1056463724514558,7,100,1,15
rbf_l2,75,1.0964161791306606,7,100,1,15
rbf_linf,75,1.0954389619207778,7,100,1,15
sigm,100,1.0818899941148752,7,100,1,15
lin,100,1.088376509799327,7,100,1,15
tanh,100,1.0876608290873464,7,100,1,15
rbf_l2,100,1.0868984311365597,7,100,1,15
rbf_linf,100,1.1033061681394625,7,100,1,15
sigm,125,1.0779221800358456,7,100,1,15
lin,125,1.0872998198855948,7,100,1,15
tanh,125,1.0742918709878997,7,100,1,15
rbf_l2,125,1.073674935402859,7,100,1,15
rbf_linf,125,1.0860229268874142,7,100,1,15
sigm,150,1.0524363588928902,7,100,1,15
lin,150,1.0848940400205547,7,100,1,15
tanh,150,1.057826304750621,7,100,1,15
rbf_l2,150,1.0539404127334662,7,100,1,15
rbf_linf,150,1.057178782058821,7,100,1,15
sigm,175,1.0404606609223355,7,100,1,15
lin,175,1.0853435816032755,7,100,1,15
tanh,175,1.055366086974019,7,100,1,15
rbf_l2,175,1.0460161359847748,7,100,1,15
rbf_linf,175,1.2620534290939056,7,100,1,15
sigm,200,1.0345066824464813,7,100,1,15
lin,200,1.0826250225440295,7,100,1,15
tanh,200,1.0388933092749695,7,100,1,15
rbf_l2,200,1.0455015500150473,7,100,1,15
rbf_linf,200,1.0800610186156752,7,100,1,15
sigm,33,1.1952408562013297,7,100,1,15
lin,33,1.1614369509053992,7,100,1,15
tanh,33,1.1865561028069247,7,100,1,15
rbf_l2,33,1.1468384583463698,7,100,1,15
rbf_linf,33,1.1740950084906014,7,100,1,15
sigm,50,1.1160774328129075,7,100,1,15
lin,50,1.1289288511216822,7,100,1,15
tanh,50,1.1428905500682043,7,100,1,15
rbf_l2,50,1.1433399510657074,7,100,1,15
rbf_linf,50,1.1176376051574264,7,100,1,15
sigm,75,1.1060725139710559,7,100,1,15
lin,75,1.0960673802885696,7,100,1,15
tanh,75,1.1054959430552105,7,100,1,15
rbf_l2,75,1.0946341456034134,7,100,1,15
rbf_linf,75,1.1234443892754797,7,100,1,15
sigm,100,1.088308776335721,7,100,1,15
lin,100,1.0878045786423662,7,100,1,15
tanh,100,1.0757923274967331,7,100,1,15
rbf_l2,100,1.0900500744502488,7,100,1,15
rbf_linf,100,1.0872610574328656,7,100,1,15
sigm,125,1.0672873040271558,7,100,1,15
lin,125,1.0845207248615902,7,100,1,15
tanh,125,1.0671191424062891,7,100,1,15
rbf_l2,125,1.0723815139544544,7,100,1,15
rbf_linf,125,1.0712357500488305,7,100,1,15
sigm,150,1.054000253255333,7,100,1,15
lin,150,1.086902253087145,7,100,1,15
tanh,150,1.0533445843021942,7,100,1,15
rbf_l2,150,1.0473473612535729,7,100,1,15
rbf_linf,150,1.0752994179144575,7,100,1,15
sigm,175,1.0603782792692782,7,100,1,15
lin,175,1.0856408769547934,7,100,1,15
tanh,175,1.0549600101511751,7,100,1,15
rbf_l2,175,1.0525874850160322,7,100,1,15
rbf_linf,175,1.0948204579282463,7,100,1,15
sigm,200,1.0356580657379892,7,100,1,15
lin,200,1.0802606303280498,7,100,1,15
tanh,200,1.0287257744589122,7,100,1,15
rbf_l2,200,1.0472857689929358,7,100,1,15
rbf_linf,200,1.0610136566322694,7,100,1,15
sigm,33,1.1966317710462373,7,100,1,15
lin,33,1.1585409057613363,7,100,1,15
tanh,33,1.170253158867758,7,100,1,15
rbf_l2,33,1.1711106118275794,7,100,1,15
rbf_linf,33,1.2165561876942443,7,100,1,15
sigm,50,1.1157214145359382,7,100,1,15
lin,50,1.1360256308458643,7,100,1,15
tanh,50,1.132826434798592,7,100,1,15
rbf_l2,50,1.1365793368080679,7,100,1,15
rbf_linf,50,1.1339286259150665,7,100,1,15
sigm,75,1.1031099802937923,7,100,1,15
lin,75,1.0961803137307236,7,100,1,15
tanh,75,1.089056661362696,7,100,1,15
rbf_l2,75,1.1080518517640618,7,100,1,15
rbf_linf,75,1.0993066479567766,7,100,1,15
sigm,100,1.0990129428477293,7,100,1,15
lin,100,1.0909075358309495,7,100,1,15
tanh,100,1.0758141298289359,7,100,1,15
rbf_l2,100,1.0984402748567357,7,100,1,15
rbf_linf,100,1.0841497510669604,7,100,1,15
sigm,125,1.0745334645569495,7,100,1,15
lin,125,1.0864151530352262,7,100,1,15
tanh,125,1.0558218991588375,7,100,1,15
rbf_l2,125,1.0610349535584,7,100,1,15
rbf_linf,125,1.0934706533479541,7,100,1,15
sigm,150,1.0498078087655078,7,100,1,15
lin,150,1.0919790314672904,7,100,1,15
tanh,150,1.0383470858322008,7,100,1,15
rbf_l2,150,1.0454477965855602,7,100,1,15
rbf_linf,150,1.0692228006280866,7,100,1,15
sigm,175,1.0389820335550726,7,100,1,15
lin,175,1.0812877943456938,7,100,1,15
tanh,175,1.050318036963268,7,100,1,15
rbf_l2,175,1.0460424819287304,7,100,1,15
rbf_linf,175,1.07043914695569,7,100,1,15
sigm,200,1.0488248663845392,7,100,1,15
lin,200,1.0781939518454875,7,100,1,15
tanh,200,1.043477438912816,7,100,1,15
rbf_l2,200,1.0429635549390208,7,100,1,15
rbf_linf,200,1.0713389512118947,7,100,1,15
sigm,33,1.1521597904099177,2,100,1,15
lin,33,1.1586969413836439,2,100,1,15
tanh,33,1.174414139678402,2,100,1,15
rbf_l2,33,1.1659653393385123,2,100,1,15
rbf_linf,33,1.1682579777850537,2,100,1,15
sigm,50,1.12711214864277,2,100,1,15
lin,50,1.1284349837136993,2,100,1,15
tanh,50,1.1274047002327492,2,100,1,15
rbf_l2,50,1.1323420754552578,2,100,1,15
rbf_linf,50,1.1777364710242721,2,100,1,15
sigm,75,1.1027409284931273,2,100,1,15
lin,75,1.095276702093057,2,100,1,15
tanh,75,1.0853092428676105,2,100,1,15
rbf_l2,75,1.0946732209965933,2,100,1,15
rbf_linf,75,1.11216535557324,2,100,1,15
sigm,100,1.0781301399206367,2,100,1,15
lin,100,1.0862212921354641,2,100,1,15
tanh,100,1.0721606279454767,2,100,1,15
rbf_l2,100,1.0849190538527886,2,100,1,15
rbf_linf,100,1.1103707211876546,2,100,1,15
sigm,125,1.0635727781299436,2,100,1,15
lin,125,1.0830933147886381,2,100,1,15
tanh,125,1.0743309163159271,2,100,1,15
rbf_l2,125,1.0666040547498308,2,100,1,15
rbf_linf,125,1.1094273620179291,2,100,1,15
sigm,150,1.0580490696758909,2,100,1,15
lin,150,1.085706400689137,2,100,1,15
tanh,150,1.0420767006708658,2,100,1,15
rbf_l2,150,1.0554788109794337,2,100,1,15
rbf_linf,150,1.0732182713801517,2,100,1,15
sigm,175,1.0468500476103018,2,100,1,15
lin,175,1.0879951244619197,2,100,1,15
tanh,175,1.0428002458205683,2,100,1,15
rbf_l2,175,1.049989658552642,2,100,1,15
rbf_linf,175,1.054697188533511,2,100,1,15
sigm,200,1.03840381922029,2,100,1,15
lin,200,1.0944277409088103,2,100,1,15
tanh,200,1.052827727895323,2,100,1,15
rbf_l2,200,1.0484305740324333,2,100,1,15
rbf_linf,200,1.0811104128032922,2,100,1,15
sigm,33,1.1815862642086088,2,100,1,15
lin,33,1.155098886342754,2,100,1,15
tanh,33,1.1751368391581674,2,100,1,15
rbf_l2,33,1.2057346739043182,2,100,1,15
rbf_linf,33,1.1730673219465966,2,100,1,15
sigm,50,1.1159928813061213,2,100,1,15
lin,50,1.1342444552461888,2,100,1,15
tanh,50,1.1196113289379206,2,100,1,15
rbf_l2,50,1.1423084436931927,2,100,1,15
rbf_linf,50,1.116991041999111,2,100,1,15
sigm,75,1.1024841774992653,2,100,1,15
lin,75,1.0983042246492674,2,100,1,15
tanh,75,1.1115271834232716,2,100,1,15
rbf_l2,75,1.1027845345646354,2,100,1,15
rbf_linf,75,1.113138402625419,2,100,1,15
sigm,100,1.0804920427638822,2,100,1,15
lin,100,1.077896564393677,2,100,1,15
tanh,100,1.0724199151014653,2,100,1,15
rbf_l2,100,1.0910658440798726,2,100,1,15
rbf_linf,100,1.0845710207070742,2,100,1,15
sigm,125,1.0708278866463457,2,100,1,15
lin,125,1.0873749878386036,2,100,1,15
tanh,125,1.0628024389415294,2,100,1,15
rbf_l2,125,1.0707532584244561,2,100,1,15
rbf_linf,125,1.066047043948516,2,100,1,15
sigm,150,1.0470921956789365,2,100,1,15
lin,150,1.0793109724294383,2,100,1,15
tanh,150,1.05862249913756,2,100,1,15
rbf_l2,150,1.0624034006588408,2,100,1,15
rbf_linf,150,1.0855792414678762,2,100,1,15
sigm,175,1.0398581797657014,2,100,1,15
lin,175,1.080581384778038,2,100,1,15
tanh,175,1.0487879006111775,2,100,1,15
rbf_l2,175,1.0410099667589263,2,100,1,15
rbf_linf,175,1.1757756034441753,2,100,1,15
sigm,200,1.048812283360544,2,100,1,15
lin,200,1.0785319155278195,2,100,1,15
tanh,200,1.0389936520933585,2,100,1,15
rbf_l2,200,1.0443568043107612,2,100,1,15
rbf_linf,200,1.0795036087795693,2,100,1,15
sigm,33,1.1690003067232564,2,100,1,15
lin,33,1.158114559086185,2,100,1,15
tanh,33,1.1756976141207156,2,100,1,15
rbf_l2,33,1.1622204188116358,2,100,1,15
rbf_linf,33,1.1702567015146952,2,100,1,15
sigm,50,1.1270292784491924,2,100,1,15
lin,50,1.1356860780659492,2,100,1,15
tanh,50,1.1387025655060492,2,100,1,15
rbf_l2,50,1.1449941003637423,2,100,1,15
rbf_linf,50,1.1271651869293433,2,100,1,15
sigm,75,1.0934287332140868,2,100,1,15
lin,75,1.1019544277886866,2,100,1,15
tanh,75,1.1194497933386445,2,100,1,15
rbf_l2,75,1.1102973554976232,2,100,1,15
rbf_linf,75,1.1113431601539345,2,100,1,15
sigm,100,1.0824395168901897,2,100,1,15
lin,100,1.0838112938367892,2,100,1,15
tanh,100,1.0849884972109727,2,100,1,15
rbf_l2,100,1.0799651741592406,2,100,1,15
rbf_linf,100,1.097320431052633,2,100,1,15
sigm,125,1.0619773196911786,2,100,1,15
lin,125,1.0840755445959753,2,100,1,15
tanh,125,1.0733099968837538,2,100,1,15
rbf_l2,125,1.052369074606816,2,100,1,15
rbf_linf,125,1.103216033419257,2,100,1,15
sigm,150,1.062576675756942,2,100,1,15
lin,150,1.0925574083699519,2,100,1,15
tanh,150,1.0515867515039796,2,100,1,15
rbf_l2,150,1.0722446800548422,2,100,1,15
rbf_linf,150,1.1244768189587582,2,100,1,15
sigm,175,1.0603347444338385,2,100,1,15
lin,175,1.086251087201711,2,100,1,15
tanh,175,1.0471778073066094,2,100,1,15
rbf_l2,175,1.0544697489713681,2,100,1,15
rbf_linf,175,1.061656601336543,2,100,1,15
sigm,200,1.041406565506625,2,100,1,15
lin,200,1.080931788659591,2,100,1,15
tanh,200,1.0372555500182474,2,100,1,15
rbf_l2,200,1.0397617578223506,2,100,1,15
rbf_linf,200,1.163698812774764,2,100,1,15
sigm,33,1.1771333874135228,5,100,1,15
lin,33,1.1574803790998165,5,100,1,15
tanh,33,1.159483962586379,5,100,1,15
rbf_l2,33,1.1592163159589872,5,100,1,15
rbf_linf,33,1.14145503686423,5,100,1,15
sigm,50,1.1378171641444172,5,100,1,15
lin,50,1.1359794203381375,5,100,1,15
tanh,50,1.1085894726625316,5,100,1,15
rbf_l2,50,1.1123574200656816,5,100,1,15
rbf_linf,50,1.1286657260850537,5,100,1,15
sigm,75,1.1039164437603601,5,100,1,15
lin,75,1.0948227848913763,5,100,1,15
tanh,75,1.0947243828834128,5,100,1,15
rbf_l2,75,1.0919546421882655,5,100,1,15
rbf_linf,75,1.094350164354554,5,100,1,15
sigm,100,1.0772100653924626,5,100,1,15
lin,100,1.0834945030396863,5,100,1,15
tanh,100,1.074590518293769,5,100,1,15
rbf_l2,100,1.0838480660554441,5,100,1,15
rbf_linf,100,1.0702719719026454,5,100,1,15
sigm,125,1.0571108840955392,5,100,1,15
lin,125,1.085624931747717,5,100,1,15
tanh,125,1.0635050542501374,5,100,1,15
rbf_l2,125,1.0572328825006223,5,100,1,15
rbf_linf,125,1.0897837102960632,5,100,1,15
sigm,150,1.0611226302697976,5,100,1,15
lin,150,1.0826432816003948,5,100,1,15
tanh,150,1.0712393810594225,5,100,1,15
rbf_l2,150,1.061230738522261,5,100,1,15
rbf_linf,150,1.0742892033424827,5,100,1,15
sigm,175,1.0553479330992404,5,100,1,15
lin,175,1.0886867961259732,5,100,1,15
tanh,175,1.0386921048170947,5,100,1,15
rbf_l2,175,1.0547663847956268,5,100,1,15
rbf_linf,175,1.1139761957951624,5,100,1,15
sigm,200,1.0377846611650985,5,100,1,15
lin,200,1.0858596685006021,5,100,1,15
tanh,200,1.0468349061395568,5,100,1,15
rbf_l2,200,1.0435806727899486,5,100,1,15
rbf_linf,200,1.0612054372821584,5,100,1,15
sigm,33,1.1421027551679015,5,100,1,15
lin,33,1.159492542691987,5,100,1,15
tanh,33,1.1759674791534322,5,100,1,15
rbf_l2,33,1.1475153599541432,5,100,1,15
rbf_linf,33,1.2214419659052518,5,100,1,15
sigm,50,1.1198320891402738,5,100,1,15
lin,50,1.1251264361985065,5,100,1,15
tanh,50,1.1097378274133862,5,100,1,15
rbf_l2,50,1.1524878966602452,5,100,1,15
rbf_linf,50,1.1157334414035451,5,100,1,15
sigm,75,1.1026691442440582,5,100,1,15
lin,75,1.1034981974379994,5,100,1,15
tanh,75,1.0956706929279947,5,100,1,15
rbf_l2,75,1.1008994551115678,5,100,1,15
rbf_linf,75,1.1128854989759076,5,100,1,15
sigm,100,1.0826662659291841,5,100,1,15
lin,100,1.0818407402455237,5,100,1,15
tanh,100,1.0854679093180255,5,100,1,15
rbf_l2,100,1.0973922558016542,5,100,1,15
rbf_linf,100,1.0842255740060007,5,100,1,15
sigm,125,1.0702841137019943,5,100,1,15
lin,125,1.0833187721176163,5,100,1,15
tanh,125,1.0535765551800698,5,100,1,15
rbf_l2,125,1.0706215552303433,5,100,1,15
rbf_linf,125,1.1398131774896834,5,100,1,15
sigm,150,1.060304402280088,5,100,1,15
lin,150,1.0814779511072232,5,100,1,15
tanh,150,1.05555052795873,5,100,1,15
rbf_l2,150,1.0573945309552752,5,100,1,15
rbf_linf,150,1.0715074606489512,5,100,1,15
sigm,175,1.0443661044687993,5,100,1,15
lin,175,1.0773698416034323,5,100,1,15
tanh,175,1.0356439750949358,5,100,1,15
rbf_l2,175,1.0558625054388082,5,100,1,15
rbf_linf,175,1.0711880511624738,5,100,1,15
sigm,200,1.036432920611174,5,100,1,15
lin,200,1.0870002706834547,5,100,1,15
tanh,200,1.0452726508790462,5,100,1,15
rbf_l2,200,1.043835961591208,5,100,1,15
rbf_linf,200,1.0682089740644964,5,100,1,15
sigm,33,1.2022184589189768,5,100,1,15
lin,33,1.1573623258968395,5,100,1,15
tanh,33,1.1519790374992176,5,100,1,15
rbf_l2,33,1.1328607426950152,5,100,1,15
rbf_linf,33,1.179213152742887,5,100,1,15
sigm,50,1.1128206054055827,5,100,1,15
lin,50,1.1325604906629274,5,100,1,15
tanh,50,1.1248763518446965,5,100,1,15
rbf_l2,50,1.1240506538419148,5,100,1,15
rbf_linf,50,1.1208067175277385,5,100,1,15
sigm,75,1.1081319204871638,5,100,1,15
lin,75,1.1077561355236072,5,100,1,15
tanh,75,1.0855168675601885,5,100,1,15
rbf_l2,75,1.1178512363358077,5,100,1,15
rbf_linf,75,1.098413921221968,5,100,1,15
sigm,100,1.0810939891465168,5,100,1,15
lin,100,1.0879212843535395,5,100,1,15
tanh,100,1.0781622839778282,5,100,1,15
rbf_l2,100,1.0863935039073849,5,100,1,15
rbf_linf,100,1.1007714130619977,5,100,1,15
sigm,125,1.064287782364747,5,100,1,15
lin,125,1.0850828543429116,5,100,1,15
tanh,125,1.0530986770326727,5,100,1,15
rbf_l2,125,1.064403456708598,5,100,1,15
rbf_linf,125,1.0870534188833125,5,100,1,15
sigm,150,1.0491053713421474,5,100,1,15
lin,150,1.0861609419715346,5,100,1,15
tanh,150,1.0500214028285433,5,100,1,15
rbf_l2,150,1.0605944730216605,5,100,1,15
rbf_linf,150,1.1135823571494077,5,100,1,15
sigm,175,1.051818015081442,5,100,1,15
lin,175,1.0893986760980052,5,100,1,15
tanh,175,1.0606054200326687,5,100,1,15
rbf_l2,175,1.0548201515539097,5,100,1,15
rbf_linf,175,1.0781979874223024,5,100,1,15
sigm,200,1.0467037580132856,5,100,1,15
lin,200,1.0795936295865252,5,100,1,15
tanh,200,1.0386558187894412,5,100,1,15
rbf_l2,200,1.040013312954677,5,100,1,15
rbf_linf,200,1.1498334672909523,5,100,1,15
sigm,33,1.175116602652851,7,100,1,15
lin,33,1.1623589689959517,7,100,1,15
tanh,33,1.1537382066237365,7,100,1,15
rbf_l2,33,1.1690501160767568,7,100,1,15
rbf_linf,33,1.1628888575756067,7,100,1,15
sigm,50,1.1152687356823552,7,100,1,15
lin,50,1.1267081062813287,7,100,1,15
tanh,50,1.1187688303805134,7,100,1,15
rbf_l2,50,1.1265014490275467,7,100,1,15
rbf_linf,50,1.1297245560964004,7,100,1,15
sigm,75,1.0933687845404463,7,100,1,15
lin,75,1.0989245842664375,7,100,1,15
tanh,75,1.09081626132531,7,100,1,15
rbf_l2,75,1.10674669254477,7,100,1,15
rbf_linf,75,1.0796301947711477,7,100,1,15
sigm,100,1.0841727675361772,7,100,1,15
lin,100,1.0948861131696785,7,100,1,15
tanh,100,1.0758073141624118,7,100,1,15
rbf_l2,100,1.0906540284610031,7,100,1,15
rbf_linf,100,1.113746174721732,7,100,1,15
sigm,125,1.0667922630982263,7,100,1,15
lin,125,1.0804221230403013,7,100,1,15
tanh,125,1.0604129055604523,7,100,1,15
rbf_l2,125,1.0679391423189535,7,100,1,15
rbf_linf,125,1.0989311948663345,7,100,1,15
sigm,150,1.0576639331975415,7,100,1,15
lin,150,1.0906693942173358,7,100,1,15
tanh,150,1.069133834388458,7,100,1,15
rbf_l2,150,1.0430313014137893,7,100,1,15
rbf_linf,150,1.0736928589723744,7,100,1,15
sigm,175,1.0485475318299273,7,100,1,15
lin,175,1.0827891676795536,7,100,1,15
tanh,175,1.0462960783356745,7,100,1,15
rbf_l2,175,1.046503745661028,7,100,1,15
rbf_linf,175,1.0742025492592115,7,100,1,15
sigm,200,1.0369900254223252,7,100,1,15
lin,200,1.0871221933520216,7,100,1,15
tanh,200,1.0474814600846802,7,100,1,15
rbf_l2,200,1.040199016567857,7,100,1,15
rbf_linf,200,1.0752713660335407,7,100,1,15
sigm,33,1.1373563805275608,7,100,1,15
lin,33,1.1568363056019135,7,100,1,15
tanh,33,1.2058524737242504,7,100,1,15
rbf_l2,33,1.1354328651999572,7,100,1,15
rbf_linf,33,1.1961325991250606,7,100,1,15
sigm,50,1.1174765456609137,7,100,1,15
lin,50,1.1287922280230163,7,100,1,15
tanh,50,1.1101538533993849,7,100,1,15
rbf_l2,50,1.1142647494658522,7,100,1,15
rbf_linf,50,1.155545854910848,7,100,1,15
sigm,75,1.106074227805945,7,100,1,15
lin,75,1.0993580692071032,7,100,1,15
tanh,75,1.0907884135059096,7,100,1,15
rbf_l2,75,1.1057871937202775,7,100,1,15
rbf_linf,75,1.1088344302681334,7,100,1,15
sigm,100,1.093678685864019,7,100,1,15
lin,100,1.092980252899792,7,100,1,15
tanh,100,1.077413687091306,7,100,1,15
rbf_l2,100,1.0931867246238784,7,100,1,15
rbf_linf,100,1.107206021790762,7,100,1,15
sigm,125,1.0699675360545071,7,100,1,15
lin,125,1.0854311080581058,7,100,1,15
tanh,125,1.070828354771582,7,100,1,15
rbf_l2,125,1.0710775334630611,7,100,1,15
rbf_linf,125,1.064643398216029,7,100,1,15
sigm,150,1.0611001454508968,7,100,1,15
lin,150,1.0812653307106816,7,100,1,15
tanh,150,1.0712860174375274,7,100,1,15
rbf_l2,150,1.0602885709392784,7,100,1,15
rbf_linf,150,1.1012367366681635,7,100,1,15
sigm,175,1.047700670711461,7,100,1,15
lin,175,1.0908640194126087,7,100,1,15
tanh,175,1.047754649005625,7,100,1,15
rbf_l2,175,1.0608551060198983,7,100,1,15
rbf_linf,175,1.1248138194436177,7,100,1,15
sigm,200,1.043252762852011,7,100,1,15
lin,200,1.0870826547255628,7,100,1,15
tanh,200,1.0450324258701051,7,100,1,15
rbf_l2,200,1.0439976562421056,7,100,1,15
rbf_linf,200,1.0723272723540709,7,100,1,15
sigm,33,1.1504150974138656,7,100,1,15
lin,33,1.1503212950330626,7,100,1,15
tanh,33,1.1622716484737061,7,100,1,15
rbf_l2,33,1.1657060521255223,7,100,1,15
rbf_linf,33,1.1630837737874402,7,100,1,15
sigm,50,1.1233535482883483,7,100,1,15
lin,50,1.1349421114615885,7,100,1,15
tanh,50,1.1100849125779804,7,100,1,15
rbf_l2,50,1.1250883774574618,7,100,1,15
rbf_linf,50,1.1088015047218032,7,100,1,15
sigm,75,1.0921614374232738,7,100,1,15
lin,75,1.0976553270590752,7,100,1,15
tanh,75,1.0919100883903727,7,100,1,15
rbf_l2,75,1.1192774519793265,7,100,1,15
rbf_linf,75,1.1236890699497943,7,100,1,15
sigm,100,1.0725872328484987,7,100,1,15
lin,100,1.0822828848400987,7,100,1,15
tanh,100,1.083106624559712,7,100,1,15
rbf_l2,100,1.090430718988745,7,100,1,15
rbf_linf,100,1.0901490239060956,7,100,1,15
sigm,125,1.0568488405951817,7,100,1,15
lin,125,1.0863175861228465,7,100,1,15
tanh,125,1.068979352130467,7,100,1,15
rbf_l2,125,1.0772589042415763,7,100,1,15
rbf_linf,125,1.0762632793083298,7,100,1,15
sigm,150,1.054745442639398,7,100,1,15
lin,150,1.0788504659368496,7,100,1,15
tanh,150,1.0535172864702422,7,100,1,15
rbf_l2,150,1.0685627551110215,7,100,1,15
rbf_linf,150,1.0683019484417167,7,100,1,15
sigm,175,1.0518863986220612,7,100,1,15
lin,175,1.0825147143427931,7,100,1,15
tanh,175,1.0422562240412192,7,100,1,15
rbf_l2,175,1.0533988169576223,7,100,1,15
rbf_linf,175,1.0806294029065004,7,100,1,15
sigm,200,1.051498630334064,7,100,1,15
lin,200,1.086610108952648,7,100,1,15
tanh,200,1.039958541062695,7,100,1,15
rbf_l2,200,1.0402005692166845,7,100,1,15
rbf_linf,200,1.0365312051414848,7,100,1,15
sigm,33,1.1541421910667742,2,100,1,15
lin,33,1.1577918923407466,2,100,1,15
tanh,33,1.1756450958219795,2,100,1,15
rbf_l2,33,1.1779846157721088,2,100,1,15
rbf_linf,33,1.1604873790658716,2,100,1,15
sigm,50,1.1232841906129962,2,100,1,15
lin,50,1.1316229093619847,2,100,1,15
tanh,50,1.1151174183564934,2,100,1,15
rbf_l2,50,1.138504898785618,2,100,1,15
rbf_linf,50,1.1264900706421312,2,100,1,15
sigm,75,1.1159300233792258,2,100,1,15
lin,75,1.103208704622976,2,100,1,15
tanh,75,1.1027012000725838,2,100,1,15
rbf_l2,75,1.094128574074059,2,100,1,15
rbf_linf,75,1.104099370223118,2,100,1,15
sigm,100,1.0788881072762804,2,100,1,15
lin,100,1.08196027790818,2,100,1,15
tanh,100,1.1006591318065222,2,100,1,15
rbf_l2,100,1.0943805192747043,2,100,1,15
rbf_linf,100,1.0935469297023155,2,100,1,15
sigm,125,1.069223120798473,2,100,1,15
lin,125,1.0813756548391817,2,100,1,15
tanh,125,1.0719575960013799,2,100,1,15
rbf_l2,125,1.071639176156923,2,100,1,15
rbf_linf,125,1.0769616515707872,2,100,1,15
sigm,150,1.0727993182000863,2,100,1,15
lin,150,1.0907607719289867,2,100,1,15
tanh,150,1.0555954936912562,2,100,1,15
rbf_l2,150,1.0502872115941113,2,100,1,15
rbf_linf,150,1.063537796644432,2,100,1,15
sigm,175,1.0456551556491624,2,100,1,15
lin,175,1.0978450741816435,2,100,1,15
tanh,175,1.044267822286547,2,100,1,15
rbf_l2,175,1.0511810446561243,2,100,1,15
rbf_linf,175,1.1225749448603144,2,100,1,15
sigm,200,1.0355661757495107,2,100,1,15
lin,200,1.0815263237323842,2,100,1,15
tanh,200,1.042824589186678,2,100,1,15
rbf_l2,200,1.0428602688206658,2,100,1,15
